ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,incognito_mode
2024-01-20T15:02:36Z,android,214105,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:06:18Z,android,223293,Afterglow,Taylor Swift,Lover,spotify:track:1SymEzIT3H8UZfibCs3TYi,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:06:42Z,android,21619,Wish You Were Sober,Conan Gray,Kid Krow,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,,,,trackdone,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:07:23Z,android,40006,Afterglow,Taylor Swift,Lover,spotify:track:1SymEzIT3H8UZfibCs3TYi,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:07:36Z,android,12517,Wish You Were Sober,Conan Gray,Kid Krow,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:08:01Z,android,24776,mirrorball,Taylor Swift,folklore,spotify:track:0ZNU020wNYvgW84iljPkPP,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:08:46Z,android,41908,Wish You Were Sober,Conan Gray,Kid Krow,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:08:48Z,android,2601,mirrorball,Taylor Swift,folklore,spotify:track:0ZNU020wNYvgW84iljPkPP,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-20T15:11:06Z,android,137773,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-20T15:12:37Z,android,90007,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-01-20T15:23:02Z,android,2800,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,appload,logout,FALSE,FALSE,FALSE,FALSE
2024-01-20T16:36:53Z,android,49880,Afterglow,Taylor Swift,Lover,spotify:track:1SymEzIT3H8UZfibCs3TYi,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-20T16:41:27Z,android,184000,Haaray,Abdul Hannan,Haaray,spotify:track:2LCvypYL9a21Hln4A4EdWU,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-20T16:44:10Z,android,163300,Pretty Lies,Annural Khalid,Pretty Lies,spotify:track:0pvlhF2kQRKGxKqsiUMJwI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-20T16:47:03Z,android,171290,Siyah,Abdul Hannan,Siyah,spotify:track:6xFWVY7hS55qaF7fXBEw7X,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-20T16:50:37Z,android,213750,Jaanu Na,Abdul Hannan,Jaanu Na,spotify:track:1UVxtRC9AdzpvHH6IJ1DDw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-20T16:57:03Z,android,386000,Dilruba Na Raazi (Coke Studio Season 9),Zeb Bangash,Dilruba Na Raazi (Coke Studio Season 9),spotify:track:6aGPjffWq9iRzvxPKztSiS,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-20T17:00:59Z,android,234800,Saathiya - Ishq-e-Laa OST,Azaan Sami Khan,Saathiya,spotify:track:7xFCepEt3ApcZg8XRi1xFZ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-20T17:01:28Z,android,27940,Kya Mujhe Pyaar Hai - Lofi,Sohan Rahman,Kya Mujhe Pyaar Hai - Lofi,spotify:track:1M5Z66cTAuCSZiCABfPuXe,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-01-21T15:21:43Z,android,1080,Lavender Haze,Taylor Swift,Midnights,spotify:track:24emu3sabKISjRkrys28jq,,,,clickrow,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:21:44Z,android,1641,Maroon,Taylor Swift,Midnights,spotify:track:6qxvy9Pe4RJIq5JBVbbwbS,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:25:40Z,android,235766,Love Story (Taylorâ€™s Version),Taylor Swift,Love Story (Taylorâ€™s Version),spotify:track:3CeCwYWvdfXbZLXFhBrbnf,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:26:57Z,android,75208,the 1,Taylor Swift,folklore,spotify:track:0Jlcvv8IykzHaSmj49uNW8,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:27:06Z,android,9366,People Watching,Conan Gray,Superache,spotify:track:3TFoEJe5zNuHZStRboWPxg,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:27:35Z,android,27650,the 1,Taylor Swift,folklore,spotify:track:0Jlcvv8IykzHaSmj49uNW8,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:27:44Z,android,9502,People Watching,Conan Gray,Superache,spotify:track:3TFoEJe5zNuHZStRboWPxg,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:27:45Z,android,983,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:27:47Z,android,1353,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:27:49Z,android,1877,I Donâ€™t Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,spotify:track:55n9yjI6qqXh5F2mYvUc2y,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:16Z,android,254836,London Boy,Taylor Swift,Lover,spotify:track:1LLXZFeAHK9R4xUramtUKw,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:18Z,android,1232,Feather,Sabrina Carpenter,emails i canâ€™t send fwd:,spotify:track:2Zo1PcszsT9WQ0ANntJbID,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:20Z,android,2121,Wish You Were Sober,Conan Gray,Kid Krow,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:22Z,android,1277,greedy,Tate McRae,greedy,spotify:track:3rUGC1vUpkDG9CZFHMur1t,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:23Z,android,1116,Young And Beautiful,Lana Del Rey,Young And Beautiful,spotify:track:2nMeu6UenVvwUktBCpLMK9,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:26Z,android,0,Young And Beautiful,Lana Del Rey,Young And Beautiful,spotify:track:2nMeu6UenVvwUktBCpLMK9,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:26Z,android,1665,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:32:34Z,android,7404,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:35:49Z,android,195700,I Know Places (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:2f0GI2ZLUtbGqFx8t2Gk6A,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-21T15:36:23Z,android,30002,Getaway Car,Taylor Swift,reputation,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-01-21T18:23:56Z,android,413208,Husn,Anuv Jain,Husn,spotify:track:0TL0LFcwIBF5eX7arDIKxY,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-21T18:26:27Z,android,147028,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T17:55:56Z,android,239477,Husn,Anuv Jain,Husn,spotify:track:0TL0LFcwIBF5eX7arDIKxY,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T17:56:10Z,android,13327,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T17:56:14Z,android,4256,Husn,Anuv Jain,Husn,spotify:track:0TL0LFcwIBF5eX7arDIKxY,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:00:47Z,android,272986,Beparwah,Momina Mustehsan,Beparwah,spotify:track:1BkYDk1hrLKkPi10OVSrhR,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:07:33Z,android,405906,Dear John (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),spotify:track:1zU8j1x3yi9xalMF96pzKp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:12:21Z,android,287266,Cornelia Street,Taylor Swift,Lover,spotify:track:12M5uqx0ZuwkpLp5rJim1a,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:18:46Z,android,382445,Afterglow,Taylor Swift,Lover,spotify:track:1SymEzIT3H8UZfibCs3TYi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:22:51Z,android,245440,tolerate it,Taylor Swift,evermore,spotify:track:6lCvK2AR2uOKkVFCVlAzzm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:26:03Z,android,190898,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:29:41Z,android,217894,Husn,Anuv Jain,Husn,spotify:track:0TL0LFcwIBF5eX7arDIKxY,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:32:33Z,android,171290,Siyah,Abdul Hannan,Siyah,spotify:track:6xFWVY7hS55qaF7fXBEw7X,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:33:09Z,android,34461,KTMBK,Zaeden,Genesis 1:1,spotify:track:4R8VBRb5nKbEfi1EIA2B7p,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:33:14Z,android,3773,Alag Aasmaan,Anuv Jain,Alag Aasmaan,spotify:track:3bQsp4Vr9Rg4fNCx6HPOgX,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:35:50Z,android,158447,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:35:55Z,android,3793,Mahiye Jinna Sohna,Darshan Raval,Dard,spotify:track:0Jiaz0O4AqnJICa9PxHhaR,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:04Z,android,1680,Malang Sajna,Sachet Tandon,Malang Sajna,spotify:track:73K33p4Vyz9koXGqmL5eFs,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:05Z,android,1174,Bikhra,Abdul Hannan,Bikhra,spotify:track:0OdztoASgKBBNcAgtErk0X,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:07Z,android,686,Manjha,Vishal Mishra,Manjha,spotify:track:0UZLaEOSIc5kg0cc7eszqC,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:08Z,android,791,Kho Gaye,Taaruk Raina,Mismatched: Season 2 (Soundtrack from the Netflix Series),spotify:track:2QophXhN2Ls2URfoPmiviC,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:10Z,android,1695,Waqt Ki Baatein,Dream Note,Waqt Ki Baatein,spotify:track:0cJTjTH3XVTTJh8F4Uq1db,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:11Z,android,1018,Gul,Anuv Jain,Gul,spotify:track:6ivemTXTn27PwVjtd0oqDs,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:13Z,android,915,Tu Aake Dekhle,King,The Carnival,spotify:track:5BKKKNwrebowaMoUdBaNby,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:15Z,android,541,Raabta,Abdul Hannan,Raabta,spotify:track:2nBdQVqfV2RFTSdcGfKsi7,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:16Z,android,0,Pehle Bhi Main,Vishal Mishra,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:17Z,android,0,socha na tha,Zaeden,Genesis 1:1,spotify:track:1eqNj2KekcQ8GKWoW4yFr6,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:18Z,android,0,Baarishein,Anuv Jain,Baarishein,spotify:track:3WLJ7D5kh44K5eJ1NqZQ6W,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:19Z,android,0,"Hone Do Jo Hota Hai - From ""Kho Gaye Hum Kahan""",OAFF,Hone Do Jo Hota Hai,spotify:track:21IwQe2rq1yPhtbXIvPMwg,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:20Z,android,0,Maan Meri Jaan,King,Champagne Talk,spotify:track:1418IuVKQPTYqt7QNJ9RXN,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:21Z,android,0,Pal Behta Jaaye,Vismay Patel,Pal Behta Jaaye,spotify:track:0fIbPMXnTdyuW2UirA9mWQ,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:22Z,android,0,Khwahish,Mitraz,Khwahish,spotify:track:5YyXq5rzZyyEbNptsLFz3W,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:23Z,android,0,Antariksh,Anuv Jain,Antariksh,spotify:track:3JJtci5fSMdxYCVoHRHX2h,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:24Z,android,0,Kyun Dhunde - 1 Min Music,Vilen,Kyun Dhunde,spotify:track:0WUUFBKX2vlagsbYm3KUG2,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:25Z,android,0,Samjho Na,Aditya Rikhari,Samjho Na,spotify:track:1d5lpW3gUyq537iuyrb9Lf,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:26Z,android,0,Farq hai,Suzonn,Farq hai,spotify:track:6MZyrnqwsLnrWY5Gk0AyXg,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:27Z,android,0,Chale Jaana Phir (Humko Tere Bina),Denny,Chale Jaana Phir (Humko Tere Bina),spotify:track:04ChFQZCKl2yRcvc0VR7qN,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:28Z,android,0,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",Vishal Mishra,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",spotify:track:0645eBDehHcqfiF15hscQV,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:29Z,android,0,Junoon,Mitraz,Junoon,spotify:track:4roFMBSQp7W4fYVxKMmhA5,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:30Z,android,0,Mishri,Anuv Jain,Mishri,spotify:track:6P1pBAEUoHwRMToeVoTPrg,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:31Z,android,0,dooriyan,Zaeden,Genesis 1:1,spotify:track:1HGtTmgl1sEycuS9lJviWQ,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:32Z,android,0,Choo Lo,The Local Train,Aalas Ka Pedh,spotify:track:0rlLBWFFTQiOWi963SH9bb,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:33Z,android,0,Lamhey,Anubha Bajaj,Lamhey,spotify:track:5Z2GQ0eBKoatNYqbGayihP,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:34Z,android,0,Ram Siya Ram,Sachet Tandon,Ram Siya Ram,spotify:track:0lKILDCwOjyR54xYhBazuJ,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:35Z,android,0,Kahani Suno 2.0,Kaifi Khalil,Kahani Suno 2.0,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:36Z,android,0,Moon Rise,Guru Randhawa,Man Of The Moon,spotify:track:3oWv5qDKYN7MH6FdlglMN5,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:37Z,android,0,Mazaak,Anuv Jain,Mazaak,spotify:track:0uBo93xl23O60oErtKvSAg,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:38Z,android,0,tere bina,Zaeden,tere bina,spotify:track:6N5WkgPIDoTdbCXyyIIKAv,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:39Z,android,0,Chaleya,Anirudh Ravichander,Jawan,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:40Z,android,0,Yadav Brand 2 (feat. Elvish Yadav),Sunny Yaduvanshi,Yadav Brand 2 (feat. Elvish Yadav),spotify:track:1AMD2AkfGrKoKhwkvYLbza,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:43Z,android,308,Sukoon,Hassan & Roshaan,Day 5,spotify:track:0hOqMsscursarJjpcMgGgu,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:43Z,android,1188,Mujhe Peene Do,Darshan Raval,Mujhe Peene Do,spotify:track:3FbZoPzEaUBOD84l1FwFEH,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:36:45Z,android,203,Aaya Na Tu,Arjun Kanungo,Aaya Na Tu,spotify:track:3T0oPETOdddxJ2xTt2qJe4,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-23T18:41:01Z,android,255764,Sukoon,Hassan & Roshaan,Day 5,spotify:track:0hOqMsscursarJjpcMgGgu,,,,backbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-23T18:41:04Z,android,2597,Aaya Na Tu,Arjun Kanungo,Aaya Na Tu,spotify:track:3T0oPETOdddxJ2xTt2qJe4,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-01-24T09:36:12Z,android,180010,Gorgeous,Taylor Swift,reputation,spotify:track:1ZY1PqizIl78geGM4xWlEA,,,,clickrow,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-01-24T16:21:08Z,android,29910,Daylight,Taylor Swift,Lover,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:21:14Z,android,3204,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:22:00Z,android,2223,Daylight,Taylor Swift,Lover,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:22:54Z,android,12942,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:24:47Z,android,112862,Daylight,Taylor Swift,Lover,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:24:50Z,android,3477,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:25:04Z,android,11699,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:25:06Z,android,23,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,backbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:25:08Z,android,2940,Daylight,Taylor Swift,Lover,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:28:23Z,android,180381,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-24T16:28:50Z,android,24704,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:28:56Z,android,583,Wish You Were Sober,Conan Gray,Kid Krow,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:28:57Z,android,208,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:28:58Z,android,162,the grudge,Olivia Rodrigo,GUTS,spotify:track:3Nl5OkkmS5DaBZvuYofpAt,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:28:59Z,android,1173,Mess It Up,Gracie Abrams,Mess It Up,spotify:track:0PLhwCmQ7cC3ThRGPn3HxF,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:29:00Z,android,23,King Of My Heart,Taylor Swift,reputation,spotify:track:7HuBDWi18s4aJM8UFnNheH,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:29:01Z,android,23,greedy,Tate McRae,greedy,spotify:track:3rUGC1vUpkDG9CZFHMur1t,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T16:29:03Z,android,1300,Maniac,Conan Gray,Kid Krow,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,,,,fwdbtn,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-01-24T18:01:58Z,android,180381,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-24T18:05:10Z,android,190898,illicit affairs,Taylor Swift,folklore,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-24T18:10:33Z,android,294403,Afterglow,Taylor Swift,Lover,spotify:track:1SymEzIT3H8UZfibCs3TYi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-01-24T18:13:40Z,android,184862,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,spotify:track:6INztpNwOTlfSKTuPo0HOP,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:14:58Z,android,78493,ivy,Taylor Swift,evermore,spotify:track:43Ykum9T72UOPhBN31grpN,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:00Z,android,592,cowboy like me,Taylor Swift,evermore,spotify:track:52OkpDsU6MmPx1AwGOb6Ap,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:01Z,android,525,champagne problems,Taylor Swift,evermore,spotify:track:1gcyHQpBQ1lfXGdhZmWrHP,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:02Z,android,354,Death By A Thousand Cuts,Taylor Swift,Lover,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:06Z,android,4876,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:08Z,android,1817,Dear Reader,Taylor Swift,Midnights,spotify:track:10GRRCR5fctuOF4GFmATJI,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:53Z,android,41536,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:71BqAINEnezjQfxE4VuJfq,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:56Z,android,1488,Hits Different,Taylor Swift,Midnights,spotify:track:3xYJScVfxByb61dYHTwiby,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:15:57Z,android,617,Daylight,Taylor Swift,Lover,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-01-24T18:16:00Z,android,3636,Maniac,Conan Gray,Kid Krow,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,FALSE
